Cntxt	ID	Choice	x11	x12	x13	x14	x21	x22	x23	x24	x31	x32	x33	x34	AV1	AV2	AV3
2	42	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	42	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	42	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	42	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	42	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	42	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	42	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	43	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	43	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	43	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	43	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	43	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	43	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	43	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	43	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	43	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	44	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	44	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	44	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	44	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	44	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	44	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	44	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	44	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	44	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	45	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	45	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	45	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	45	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	45	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	45	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	45	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	45	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	45	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	46	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	46	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	46	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	46	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	46	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	46	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	46	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	46	1	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	46	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	89	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	89	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	89	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	89	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	89	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	89	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	89	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	89	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	89	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	90	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	90	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	90	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	90	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	90	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	90	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	90	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	90	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	90	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	91	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	91	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	91	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	91	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	91	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	91	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	91	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	91	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	91	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	108	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	108	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	108	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	108	2	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	108	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	108	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	108	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	108	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	108	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	109	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	109	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	109	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	109	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	109	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	109	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	109	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	109	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	109	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	110	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	110	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	110	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	110	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	110	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	110	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	110	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	110	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	110	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	111	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	111	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	111	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	111	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	111	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	111	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	111	1	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	111	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	111	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	116	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	116	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	116	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	116	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	116	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	116	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	116	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	116	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	116	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	117	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	117	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	117	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	117	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	117	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	117	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	117	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	117	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	117	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	118	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	118	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	118	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	118	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	118	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	118	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	118	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	118	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	118	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	128	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	128	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	128	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	128	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	128	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	128	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	128	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	128	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	128	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	146	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	146	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	146	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	146	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	146	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	146	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	146	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	146	1	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	146	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	147	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	147	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	147	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	147	2	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	147	2	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	147	3	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	147	1	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	147	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	147	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	159	1	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	159	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	159	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	159	2	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	159	2	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	159	3	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	159	1	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	159	1	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	159	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	191	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	191	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	191	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	191	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	191	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	191	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	191	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	191	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	191	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	192	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	192	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	192	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	192	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	192	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	192	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	192	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	192	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	192	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	193	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	193	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	193	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	193	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	193	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	193	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	193	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	193	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	193	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	194	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	194	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	194	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	194	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	194	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	194	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	194	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	194	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	194	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	195	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	195	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	195	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	195	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	195	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	195	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	195	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	195	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	195	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	196	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	196	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	196	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	196	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	196	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	196	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	196	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	196	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	196	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	197	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	197	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	197	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	197	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	197	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	197	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	197	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	197	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	197	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	198	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	198	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	198	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	198	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	198	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	198	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	198	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	198	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	198	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	208	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	208	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	208	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	208	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	208	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	208	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	208	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	208	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	208	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	221	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	221	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	221	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	221	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	221	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	221	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	221	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	221	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	221	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	222	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	222	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	222	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	222	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	222	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	222	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	222	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	222	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	222	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	223	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	223	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	223	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	223	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	223	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	223	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	223	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	223	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	223	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	225	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	225	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	225	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	225	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	225	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	225	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	225	7777	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	225	7777	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	225	7777	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	246	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	246	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	246	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	246	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	246	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	246	3	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	246	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	246	1	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	246	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	248	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	248	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	248	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	248	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	248	3	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	248	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	248	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	248	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	248	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	249	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	249	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	249	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	249	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	249	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	249	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	249	2	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	249	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	249	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	250	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	250	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	250	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	250	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	250	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	250	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	250	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	250	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	250	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	251	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	251	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	251	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	251	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	251	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	251	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	251	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	251	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	251	1	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	252	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	252	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	252	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	252	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	252	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	252	3	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	252	1	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	252	1	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	252	3	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	253	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	253	1	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	253	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	253	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	253	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	253	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	253	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	253	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	253	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	254	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	254	3	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	254	3	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	254	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	254	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	254	2	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	254	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	254	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	254	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	255	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	255	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	255	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	255	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	255	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	255	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	255	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	255	3	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	255	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	256	3	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	256	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	256	2	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	256	1	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	256	2	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	256	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	256	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	256	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	256	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	257	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	257	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
2	257	1	525	0	20	3	545	50	15	2	505	100	10	1	1	1	1
2	257	3	505	100	15	1	545	50	15	2	525	0	20	3	1	1	1
2	257	1	525	100	20	1	525	50	10	2	505	0	15	3	1	1	1
2	257	1	505	0	20	3	525	100	10	1	525	50	10	2	1	1	1
2	257	3	545	50	10	2	505	0	10	3	545	100	20	1	1	1	1
2	257	2	545	50	10	2	545	0	20	1	505	100	10	3	1	1	1
2	257	2	505	0	10	1	525	100	20	3	545	50	15	2	1	1	1
2	258	2	545	50	15	2	505	100	20	3	525	0	15	1	1	1	1
2	258	2	525	100	15	3	505	0	15	1	545	50	20	2	1	1	1
