ID	CHOICE	STORES1	TRANSPORT1	CITY1	NOISE1	GREEN1	FOREIGN1	STORES2	TRANSPORT2	CITY2	NOISE2	GREEN2	FOREIGN2	STORES3	TRANSPORT3	CITY3	NOISE3	GREEN3	FOREIGN3	AGE_2	AGE_3	WOMAN_1	HOMEOWNER_1	CAROWNER_1	RESPCITY_2	RESPCITY_3	RESPCITY_4	JOB_1	NONWESTERN_1	WESTERN_1	draw	train_set	test_set
6204	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	1	1	1	0	0	1	1	0	0	0.14736283396794125	True	False
6204	3	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	1	1	1	0	0	1	1	0	0	0.14736283396794125	True	False
6207	1	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	0	1	1	0	0	1	0	1	0.4999072858891178	True	False
6207	3	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	0	1	1	0	0	1	0	1	0.4999072858891178	True	False
6207	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	0	1	1	0	0	1	0	1	0.4999072858891178	True	False
6207	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	0	1	1	0	0	1	0	1	0.4999072858891178	True	False
6208	2	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	1	1	0	1	0	0	0	0	0.7828213461436294	True	False
6208	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	1	1	0	1	0	0	0	0	0.7828213461436294	True	False
6208	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	1	1	0	1	0	0	0	0	0.7828213461436294	True	False
6208	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	1	1	0	1	0	0	0	0	0.7828213461436294	True	False
6219	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	0	0	1	1	0	0	1	0	0	0.5583964184532096	True	False
6219	3	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	0	0	1	1	0	0	1	0	0	0.5583964184532096	True	False
6219	2	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	0	0	1	1	0	0	1	0	0	0.5583964184532096	True	False
6219	2	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	0	0	1	1	0	0	1	0	0	0.5583964184532096	True	False
6222	2	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	0	1	0	0	0	1	0	0	1	0	0	0.1334843959899742	True	False
6222	3	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	0	1	0	0	0	1	0	0	1	0	0	0.1334843959899742	True	False
6222	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	0	1	0	0	0	1	0	0	1	0	0	0.1334843959899742	True	False
6222	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	0	1	0	0	0	1	0	0	1	0	0	0.1334843959899742	True	False
6228	3	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	0	0	1	0	1	0	1	0	1	0.8295519919030981	False	True
6228	1	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	0	0	1	0	1	0	1	0	1	0.8295519919030981	False	True
6228	1	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	0	1	0	1	0	1	0	1	0.8295519919030981	False	True
6228	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	0	1	0	1	0	1	0	1	0.8295519919030981	False	True
6229	2	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	1	1	0	1	0	1	0	0	0.7379867675284307	True	False
6229	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	1	1	0	1	0	1	0	0	0.7379867675284307	True	False
6229	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	1	1	0	1	0	1	0	0	0.7379867675284307	True	False
6229	2	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	1	1	0	1	0	1	0	0	0.7379867675284307	True	False
6231	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	1	1	1	0	0	1	1	0	1	0.037354975360983644	True	False
6231	3	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	1	1	1	0	0	1	1	0	1	0.037354975360983644	True	False
6231	3	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	1	1	1	0	0	1	1	0	1	0.037354975360983644	True	False
6231	3	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	1	1	1	0	0	1	1	0	1	0.037354975360983644	True	False
6240	3	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	0	0	0	0	1	0	1	0	0	0.8048816811146204	False	True
6240	2	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	0	0	0	0	1	0	1	0	0	0.8048816811146204	False	True
6240	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	0	0	0	0	1	0	1	0	0	0.8048816811146204	False	True
6240	2	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	0	0	0	0	1	0	1	0	0	0.8048816811146204	False	True
6246	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	0	0	1	0	1	0	0	0.8652444853096971	False	True
6246	2	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	0	0	1	0	1	0	0	0.8652444853096971	False	True
6246	1	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	0	0	1	0	1	0	0	0.8652444853096971	False	True
6246	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	0	0	1	0	1	0	0	0.8652444853096971	False	True
6248	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	0	1	1	1	1	0	1	0	1	0	0	0.5123795634425967	True	False
6248	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	0	1	1	1	1	0	1	0	1	0	0	0.5123795634425967	True	False
6248	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	0	1	1	1	1	0	1	0	1	0	0	0.5123795634425967	True	False
6248	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	0	1	1	1	1	0	1	0	1	0	0	0.5123795634425967	True	False
6249	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	0	1	0	0	1	1	0	1	0.37859381232645817	True	False
6249	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	0	1	0	0	1	1	0	1	0.37859381232645817	True	False
6249	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	0	1	0	0	1	1	0	1	0.37859381232645817	True	False
6249	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	0	1	0	0	1	1	0	1	0.37859381232645817	True	False
6251	3	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	1	1	1	1	0	0	1	0	0	0.08347909181321123	True	False
6251	1	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	1	1	1	1	0	0	1	0	0	0.08347909181321123	True	False
6251	3	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	1	1	1	1	0	0	1	0	0	0.08347909181321123	True	False
6251	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	1	1	1	1	0	0	1	0	0	0.08347909181321123	True	False
6254	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	1	1	0	1	0	1	0	0	0.8282759783077412	False	True
6254	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	1	1	0	1	0	1	0	0	0.8282759783077412	False	True
6254	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	1	1	0	1	0	1	0	0	0.8282759783077412	False	True
6254	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	1	1	0	1	0	1	0	0	0.8282759783077412	False	True
6255	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	1	1	1	0	0	1	0	0	0.0036588640644755754	True	False
6255	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	1	1	1	0	0	1	0	0	0.0036588640644755754	True	False
6255	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	1	1	1	0	0	1	0	0	0.0036588640644755754	True	False
6255	3	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	1	1	1	0	0	1	0	0	0.0036588640644755754	True	False
6259	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	0	0	1	0	0	1	0	0	0.3434866959260868	True	False
6259	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	0	0	1	0	0	1	0	0	0.3434866959260868	True	False
6259	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	0	0	1	0	0	1	0	0	0.3434866959260868	True	False
6259	1	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	0	0	1	0	0	1	0	0	0.3434866959260868	True	False
6263	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	0	1	1	0	0	1	0	0	1	0	1	0.32773520659458477	True	False
6263	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	0	1	1	0	0	1	0	0	1	0	1	0.32773520659458477	True	False
6263	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	0	1	1	0	0	1	0	0	1	0	1	0.32773520659458477	True	False
6263	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	0	1	1	0	0	1	0	0	1	0	1	0.32773520659458477	True	False
6264	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	0	0	1	0	0	0	0	0	1	0	0	0.9120123284372971	False	True
6264	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	0	0	1	0	0	0	0	0	1	0	0	0.9120123284372971	False	True
6264	3	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	0	0	1	0	0	0	0	0	1	0	0	0.9120123284372971	False	True
6264	1	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	0	0	1	0	0	0	0	0	1	0	0	0.9120123284372971	False	True
6270	1	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	0	1	0	1	0	1	0	0	0.44929106787451956	True	False
6270	3	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	0	1	0	1	0	1	0	0	0.44929106787451956	True	False
6270	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	0	1	0	1	0	1	0	0	0.44929106787451956	True	False
6270	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	0	1	0	1	0	1	0	0	0.44929106787451956	True	False
6281	1	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	1	0	1	1	0	0	1	1	0	0.8886575384039566	False	True
6281	1	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	1	0	1	1	0	0	1	1	0	0.8886575384039566	False	True
6281	1	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	1	0	1	1	0	0	1	1	0	0.8886575384039566	False	True
6281	1	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	1	0	1	1	0	0	1	1	0	0.8886575384039566	False	True
6283	3	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	0	0	1	0	1	0	0	0	0	0.08929523471394496	True	False
6283	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	0	0	1	0	1	0	0	0	0	0.08929523471394496	True	False
6283	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	0	0	1	0	1	0	0	0	0	0.08929523471394496	True	False
6283	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	0	0	1	0	1	0	0	0	0	0.08929523471394496	True	False
6285	2	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	1	1	0	0	1	0	1	0	0.846078817478295	False	True
6285	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	1	1	0	0	1	0	1	0	0.846078817478295	False	True
6285	3	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	1	1	0	0	1	0	1	0	0.846078817478295	False	True
6285	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	1	1	0	0	1	0	1	0	0.846078817478295	False	True
6286	2	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	0	1	0	0	1	0	0	0	0.6123783545936673	True	False
6286	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	0	1	0	0	1	0	0	0	0.6123783545936673	True	False
6286	3	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	0	1	0	0	1	0	0	0	0.6123783545936673	True	False
6286	2	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	0	1	0	0	1	0	0	0	0.6123783545936673	True	False
6287	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	0	0	0	0	0	1	1	0	0	0.5379190819795957	True	False
6287	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	0	0	0	0	0	1	1	0	0	0.5379190819795957	True	False
6287	1	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	0	0	0	0	0	1	1	0	0	0.5379190819795957	True	False
6287	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	0	0	0	0	0	1	1	0	0	0.5379190819795957	True	False
6289	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	0	1	0	0	0	0	1	0	1	0	0	0.3059558297082673	True	False
6289	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	0	1	0	0	0	0	1	0	1	0	0	0.3059558297082673	True	False
6289	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	0	1	0	0	0	0	1	0	1	0	0	0.3059558297082673	True	False
6289	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	0	1	0	0	0	0	1	0	1	0	0	0.3059558297082673	True	False
6291	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	0	1	0	1	0	1	0	0	0.49036927713589373	True	False
6291	3	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	0	1	0	1	0	1	0	0	0.49036927713589373	True	False
6291	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	0	1	0	1	0	1	0	0	0.49036927713589373	True	False
6291	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	0	1	0	1	0	1	0	0	0.49036927713589373	True	False
6292	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	1	1	0	1	0	1	0	0	0.27345448137765704	True	False
6292	3	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	1	1	0	1	0	1	0	0	0.27345448137765704	True	False
6292	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	1	1	0	1	0	1	0	0	0.27345448137765704	True	False
6292	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	1	1	0	1	0	1	0	0	0.27345448137765704	True	False
6293	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	0	0	1	0	0	1	1	1	0	0.45581795683209114	True	False
6293	1	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	0	0	1	0	0	1	1	1	0	0.45581795683209114	True	False
6293	2	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	0	0	1	0	0	1	1	1	0	0.45581795683209114	True	False
6293	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	0	0	1	0	0	1	1	1	0	0.45581795683209114	True	False
6294	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	1	0	0	0	1	0	0	0.7688169417869105	True	False
6294	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	1	0	0	0	1	0	0	0.7688169417869105	True	False
6294	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	1	0	0	0	1	0	0	0.7688169417869105	True	False
6294	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	1	0	0	0	1	0	0	0.7688169417869105	True	False
6303	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	0	0	0	0	1	0	0	1	0	0.6254904807548058	True	False
6303	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	0	0	0	0	1	0	0	1	0	0.6254904807548058	True	False
6303	2	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	0	0	0	0	1	0	0	1	0	0.6254904807548058	True	False
6303	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	0	0	0	0	1	0	0	1	0	0.6254904807548058	True	False
6310	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	1	0	1	0	1	0	0	0	0	0.6805344464906496	True	False
6310	2	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	1	0	1	0	1	0	0	0	0	0.6805344464906496	True	False
6310	1	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	1	0	1	0	1	0	0	0	0	0.6805344464906496	True	False
6310	2	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	1	0	1	0	1	0	0	0	0	0.6805344464906496	True	False
6314	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	1	1	0	1	0	0	0	0	0.8922167604606313	False	True
6314	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	1	1	0	1	0	0	0	0	0.8922167604606313	False	True
6314	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	1	1	0	1	0	0	0	0	0.8922167604606313	False	True
6314	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	1	1	0	1	0	0	0	0	0.8922167604606313	False	True
6315	3	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	1	1	1	1	0	0	1	0	0	0.05293934771288489	True	False
6315	1	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	1	1	1	1	0	0	1	0	0	0.05293934771288489	True	False
6315	2	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	1	1	1	1	0	0	1	0	0	0.05293934771288489	True	False
6315	1	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	1	1	1	1	0	0	1	0	0	0.05293934771288489	True	False
6317	3	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	0	1	1	0	1	1	0	0	1	0	0	0.19894303761100973	True	False
6317	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	0	1	1	0	1	1	0	0	1	0	0	0.19894303761100973	True	False
6317	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	0	1	1	0	1	1	0	0	1	0	0	0.19894303761100973	True	False
6317	2	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	0	1	1	0	1	1	0	0	1	0	0	0.19894303761100973	True	False
6324	3	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	0	1	1	0	0	1	0	0	0	0.7241939404823122	True	False
6324	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	0	1	1	0	0	1	0	0	0	0.7241939404823122	True	False
6324	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	0	0	1	1	0	0	1	0	0	0	0.7241939404823122	True	False
6324	2	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	0	0	1	1	0	0	1	0	0	0	0.7241939404823122	True	False
6327	2	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	0	1	0	0	0	0	1	0	1	0	1	0.4082357103728371	True	False
6327	2	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	0	1	0	0	0	0	1	0	1	0	1	0.4082357103728371	True	False
6327	2	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	0	1	0	0	0	0	1	0	1	0	1	0.4082357103728371	True	False
6327	2	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	0	1	0	0	0	0	1	0	1	0	1	0.4082357103728371	True	False
6330	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	0	0	1	0	0	1	0	0	0	0.6502132462337261	True	False
6330	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	0	0	1	0	0	1	0	0	0	0.6502132462337261	True	False
6330	3	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	0	0	1	0	0	1	0	0	0	0.6502132462337261	True	False
6330	2	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	0	0	1	0	0	1	0	0	0	0.6502132462337261	True	False
6334	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	0	0	1	0	0	1	1	0	0	0.897765112077134	False	True
6334	2	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	0	0	1	0	0	1	1	0	0	0.897765112077134	False	True
6334	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	0	1	0	0	1	1	0	0	0.897765112077134	False	True
6334	2	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	0	1	0	0	1	1	0	0	0.897765112077134	False	True
6336	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	0	0	1	0	1	0	1	0	0	0.7360034266164465	True	False
6336	3	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	0	0	1	0	1	0	1	0	0	0.7360034266164465	True	False
6336	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	0	1	0	1	0	1	0	0	0.7360034266164465	True	False
6336	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	0	1	0	1	0	1	0	0	0.7360034266164465	True	False
6349	2	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	0	0	0	1	0	0	1	0	1	0.933117273914163	False	True
6349	2	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	0	0	0	1	0	0	1	0	1	0.933117273914163	False	True
6349	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	0	0	0	1	0	0	1	0	1	0.933117273914163	False	True
6349	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	0	0	0	1	0	0	1	0	1	0.933117273914163	False	True
6350	2	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	0	0	1	0	1	0	1	1	0	0.15194160481130414	True	False
6350	1	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	0	0	1	0	1	0	1	1	0	0.15194160481130414	True	False
6350	3	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	0	0	1	0	1	0	1	1	0	0.15194160481130414	True	False
6350	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	0	0	1	0	1	0	1	1	0	0.15194160481130414	True	False
6355	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	0	0	0	0	1	1	1	0	0.7566292970125722	True	False
6355	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	0	0	0	0	1	1	1	0	0.7566292970125722	True	False
6355	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	0	0	0	0	1	1	1	0	0.7566292970125722	True	False
6355	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	0	0	0	0	1	1	1	0	0.7566292970125722	True	False
6356	1	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	1	1	1	1	0	0	1	0	0	0.7026270109386581	True	False
6356	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	1	1	1	1	0	0	1	0	0	0.7026270109386581	True	False
